id,is_iceberg
5941774d,0.1076483080217044
4023181e,0.9596570071915739
b20200e4,0.22193828194281018
e7f018bb,0.9853179074395532
4371c8c3,0.9222013572872678
a8d9b1fd,0.5913298148325941
29e7727e,0.008583601051505373
92a51ffb,0.9972957975754914
c769ac97,0.0023845532885727358
aee0547d,0.0013707833491904558
565b28ac,0.0011254022448317477
e04e9775,0.977804807453832
8e8161d1,0.00633217897341084
4cf4d256,0.9381592833832484
139e5324,0.9256153887891646
f156976f,0.011036589083946557
68a117cc,0.9958796245615107
d9aa7a56,0.5831789134225606
9005b143,0.7624184153656619
5f6d3988,0.9882488815669677
9ad70954,0.8891693664792297
b9087b9e,0.5584578296327647
a39a1427,0.9638901494348466
82fbe8ed,0.16306585387701003
1fae4879,0.001266237091578866
6dd8f13d,0.02518732988072951
bbad5958,0.48981858300816383
54527583,0.9688183891613975
be8fa29c,0.9957421063047337
81a3328f,0.9931913467783563
1a3c0ab3,0.01480540788209845
4deeeb8b,0.9919987287354417
ac6d5632,0.9878212627593969
472dadb5,0.9848508948404635
96093f95,0.9458423630403371
f5b4e3df,0.9965332466752431
e01a3c92,0.21923228705643757
001680af,0.9865447763590971
8e639f33,0.09443364486177838
a2c16612,0.9221525352568003
a6d76474,0.1389594184780064
19c47684,0.9903082488249464
015827b6,0.12966886333218514
7df7f7ce,0.6130124466432115
0bbf1a3f,0.9911046105233355
636cfbb7,0.39995298888798936
7370030a,0.9796744252143323
43aa97ad,0.09575123523323441
ba2b5e63,0.9944800580851766
dfdd335b,0.8276226496172601
e79b13dc,0.5541394488728473
dc32b195,0.9636754895250721
6d868590,0.9713314713328999
75fa59aa,0.9881156512407754
ffe50836,0.40231600864230493
a7bfd784,0.9719776413800046
b3d569e3,0.05018286822951238
6c538c5b,0.10947925571338764
5c7c15f4,0.2590310163813381
0b745139,0.9764409088923282
fd14608e,0.2530121668336435
f0bc8305,0.032790935861494314
a10ccb28,0.9970644770017852
543304c7,0.9866128212479645
6c3a4078,0.0004576368827979102
9b73cc75,0.6391814199446292
5c6c71b1,0.03218136518760431
09ee9186,0.9566672017533748
207c35cf,0.9825228430872691
153c813e,0.16537963482496829
5605d58b,0.9953974518801886
642ca396,0.020718927513171483
d32d72c0,0.9880740216411722
16646a17,0.9841530458909128
384074af,0.5598595203695986
69bf1e8c,0.9398180681477668
9e90a054,0.9565360407396354
89dbe7f7,0.9980816461166098
dbd27d22,0.8493032284313454
a2ea1561,0.6283891366436939
d63402af,0.5257234423424069
1ac8bb92,0.9881004770393962
8beffca5,0.9744699137719883
46741f3e,0.3035240626187073
e5ee6aa7,0.1844479961804695
5ecd892b,0.9279715536695776
69892166,0.0018647727361944977
2f725a81,0.11126914338540056
810abfe4,0.056410130555978745
e6f973e6,0.9775007719077694
c60a5c46,0.9694428868247738
c42b9e08,0.027342995725576528
c3f00c23,0.4071635619734916
5307fdb8,0.9815311660824676
3e4f005e,0.06007033338636438
4a4cc2e0,0.9168106187630898
9bdd88d1,0.0010544550615351224
0d832bed,0.01417802302812823
14a134fa,0.8157814991504297
78a41676,0.30301009580287236
0bd4658e,0.9940971708356999
4a311bb0,0.981441114079533
f939c817,0.5955458111586694
956adc4d,0.9964371729686579
f8a119f5,0.9795524386769641
61faa1ad,0.9850498247472229
6725eb3e,0.7038354902134056
17b3a8fd,0.5915894288278174
49a88dfc,0.024882478021256864
2d6ec645,0.9945347130974438
0d4d77ba,0.9911790083564322
3ee672a2,0.9838590711579581
738b41fd,0.1814718252184926
f7fb320d,0.9961024047171155
b42fad18,0.03090858599320408
4ab8b00a,0.9966318123153407
f7870f2b,0.0956772880017126
4978666a,0.9943765868288008
f1b0d6c7,0.0354852935482806
5642407f,0.007311230335443538
36d4ff92,0.9802294890719856
4139aba2,0.9927550836460343
7585ce58,0.9908036129648906
33e25984,0.9870270650961213
ac46f3c9,0.0704935973758318
fc34a5b8,0.9390891016155338
85c36a8f,0.9464589457909961
b2d8a426,0.2931148659162671
13ec60d1,0.8981477972952421
9d440f42,0.9553769937569544
1c0a891e,0.9875490526533528
981c3bc3,0.9240051344122787
295604f4,0.42077162831837883
16ca16c3,0.9602622862167428
b4dda837,0.07598410339586126
88d088ef,0.2265317481495324
1b4fa160,0.7811912201008865
f371bd82,0.6725517206858809
b130a0b7,0.9970993877024884
ebf1de82,0.9909185121747363
01e651c3,0.0370284446454092
51b1fecc,0.9296202418162022
fa635a31,0.02023214389156341
97b7d789,0.2107096318852256
2f598053,0.9887276520055582
c0e3e148,0.9914130870059725
cfa175a8,0.041323403492672856
3d7e09d8,0.9793968810572486
44a13d1b,0.9814707201873225
c66b0948,0.9946898696402383
976a6d64,0.05330105776665073
8bbd8909,0.9824462134615507
522890fd,0.9620736732553395
f23a3b95,0.9783677684580419
680039dc,0.7271592822925416
93028e53,0.9519857012583122
22a16932,0.9604029050635768
7d8126d2,0.013482369891751845
ba2ecd75,0.004018175811484021
8071bdd7,0.9736221252919322
96d5aeee,0.001222941649478724
154be68f,0.9371066002115023
d8c2bfe2,0.9821020550690439
f76d47b0,0.9297002950314462
0e781ade,0.19566864122148228
13cf6060,0.004056686835170138
cd99f710,0.9918525769450698
d10005bb,0.03892708328134693
3a31445f,0.9926242209339479
3157202d,0.9934238372703608
6ee64703,0.9340821927997677
e5de8685,0.4593805776629196
02cc70ba,0.2499701314441299
50984a87,0.8726998007603927
fa94957a,0.9945889642601242
eab406b4,0.10447551009034595
3ad39398,0.8684276455726102
9ecf3802,0.18155980076201936
6048ae7b,0.004101458715724781
9dc68871,0.0044537825110446405
13701465,0.4234097452159624
8d8779f3,0.1399132825979136
0712f269,0.9895334734054916
722c2597,0.0022425224587779083
478a2b08,0.9763634430432674
38f5fb41,0.9940832950166251
