is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9
0.070992112159729,0.044708967208862305,0.02875065989792347,0.020564721897244453,0.021120252087712288,0.07015464454889297,0.03409728407859802,0.029300631955266,0.03290647640824318,0.04536253213882446
0.03536834195256233,0.13548728823661804,0.42849504947662354,0.4221944510936737,0.391169011592865,0.1527576446533203,0.4216098189353943,0.5927349925041199,0.15297389030456543,0.2608458399772644
0.0031873751431703568,0.013080938719213009,0.0007958437199704349,0.0006380164995789528,0.001604286371730268,0.002152051543816924,0.014037612825632095,0.0030924780294299126,0.0027811869513243437,0.0018822432029992342
0.9268870949745178,0.9810135960578918,0.9275913834571838,0.9928714632987976,0.9826310276985168,0.9836603403091431,0.9720537662506104,0.9812175035476685,0.9608950614929199,0.9630237221717834
0.012860816903412342,0.3675825595855713,0.05348554998636246,0.1285865604877472,0.29459506273269653,0.024787437170743942,0.452340304851532,0.052300915122032166,0.12496750801801682,0.1345352977514267
0.1521676778793335,0.3037862479686737,0.48353955149650574,0.2672334313392639,0.26471975445747375,0.232419952750206,0.5628316402435303,0.07944309711456299,0.04807012528181076,0.18453332781791687
0.062196601182222366,0.03351253271102905,0.0249510295689106,0.01892748288810253,0.035096388310194016,0.07604682445526123,0.005844810511916876,0.1336054801940918,0.014054849743843079,0.03022083267569542
0.9520139694213867,0.9745224118232727,0.9759989976882935,0.9941304326057434,0.9811854958534241,0.9800532460212708,0.9885657429695129,0.9818026423454285,0.9948517680168152,0.98533695936203
0.03247544914484024,0.0627916008234024,0.006281097885221243,0.03803097456693649,0.04091402888298035,0.02247956395149231,0.019410768523812294,0.006961008999496698,0.009120016358792782,0.02568182721734047
0.0035644627641886473,0.032430436462163925,0.009832116775214672,0.008370659314095974,0.008723737671971321,0.010993271134793758,0.008308632299304008,0.0040697199292480946,0.00837873388081789,0.019859537482261658
0.006785945035517216,0.02617872878909111,0.0057970271445810795,0.007873570546507835,0.02054046280682087,0.016796234995126724,0.03739630803465843,0.008640587329864502,0.009017211385071278,0.018914692103862762
0.01083005778491497,0.24247993528842926,0.09851816296577454,0.008814807049930096,0.3627855181694031,0.07792617380619049,0.29660314321517944,0.06383416056632996,0.5072208046913147,0.043370772153139114
0.031244225800037384,0.10964659601449966,0.011838022619485855,0.014931156300008297,0.031206075102090836,0.0256076380610466,0.044568754732608795,0.00418706052005291,0.0684548169374466,0.11539502441883087
0.07545965164899826,0.7122737765312195,0.09597831219434738,0.818161129951477,0.4412083625793457,0.10097333043813705,0.8676420450210571,0.6552977561950684,0.09482432901859283,0.24565918743610382
0.014921487309038639,0.21335503458976746,0.02442595176398754,0.025269266217947006,0.20366686582565308,0.06497111916542053,0.045454882085323334,0.015947794541716576,0.011609218083322048,0.03909424692392349
0.020358718931674957,0.038694120943546295,0.02217872068285942,0.0018934077816084027,0.050969596952199936,0.008450356312096119,0.027082014828920364,0.004647687543183565,0.006906101014465094,0.01130971685051918
0.005888008512556553,0.3052121102809906,0.005234179086983204,0.014970693737268448,0.020407086238265038,0.011771795339882374,0.14931504428386688,0.006139055360108614,0.004399760160595179,0.11723683774471283
0.005425306502729654,0.11330056190490723,0.05352214723825455,0.03222550451755524,0.13817459344863892,0.010067245922982693,0.11253781616687775,0.0305803045630455,0.008083106018602848,0.06455080956220627
