is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9
0.09452242404222488,0.06801212579011917,0.06308353692293167,0.16072073578834534,0.0691470205783844,0.10433567315340042,0.0943143218755722,0.040282394737005234,0.07575742155313492,0.06589390337467194
0.20857469737529755,0.09904628247022629,0.2155301570892334,0.2080022394657135,0.2665106952190399,0.16683180630207062,0.07996680587530136,0.030018478631973267,0.07225502282381058,0.15984508395195007
0.00047683599404990673,0.00018358981469646096,2.1767780253867386e-06,0.0028851742390543222,0.00038711613160558045,0.001898899208754301,5.072770727565512e-05,0.0005549541674554348,3.4526121453382075e-05,5.04848856053286e-07
0.9972558617591858,0.9965773224830627,0.995236873626709,0.9966381788253784,0.994531512260437,0.9917023777961731,0.9978444576263428,0.986257791519165,0.9952431321144104,0.9966493248939514
0.04461628198623657,0.021447136998176575,0.007558357436209917,0.07398542761802673,0.1968049854040146,0.19580627977848053,0.02289825677871704,0.022237446159124374,0.05373452603816986,0.03542270511388779
0.14630138874053955,0.11676087230443954,0.013430996797978878,0.3934735357761383,0.21947261691093445,0.2629162073135376,0.3275887370109558,0.05357779562473297,0.039963267743587494,0.17913413047790527
0.08074141293764114,0.04704541712999344,0.15312929451465607,0.14927947521209717,0.07571161538362503,0.21659065783023834,0.14559662342071533,0.06498969346284866,0.03094267100095749,0.12828773260116577
0.9979813694953918,0.9977130889892578,0.9971528053283691,0.9976046085357666,0.9989326596260071,0.998809814453125,0.9976601600646973,0.9977512955665588,0.9942471981048584,0.9940688610076904
0.011893568560481071,0.021098757162690163,0.01161505188792944,0.011025123298168182,0.013869739137589931,0.006154447328299284,0.022907236590981483,0.014907000586390495,0.02994021587073803,0.03146631643176079
0.0021744281984865665,0.0010758439311757684,0.0039120446890592575,0.002355925738811493,0.004366827197372913,0.0029750680550932884,0.007244510110467672,0.0012056183768436313,0.0014125009765848517,0.000497956934850663
0.0014720435719937086,0.0041518802754580975,0.003474193625152111,0.007761120330542326,0.0030145265627652407,0.001380068832077086,0.007568664848804474,0.0016979395877569914,0.0020447138231247663,0.00011810645082732663
0.07934728264808655,0.0398017093539238,0.04340348020195961,0.08670497685670853,0.0635799989104271,0.14947043359279633,0.027660809457302094,0.02149118110537529,0.02408485673367977,0.04273233935236931
0.004726621322333813,0.01671280525624752,0.0014311185805127025,0.04785192385315895,0.023097610101103783,0.0669151172041893,0.01785864681005478,0.09139302372932434,0.041224993765354156,0.01093053724616766
0.270232230424881,0.046182963997125626,0.40754255652427673,0.3298937976360321,0.6037765145301819,0.39458027482032776,0.5944336652755737,0.29218772053718567,0.23749543726444244,0.3063521087169647
0.23081184923648834,0.05478164181113243,0.002074920106679201,0.09003140777349472,0.009877607226371765,0.23587234318256378,0.09040889889001846,0.021673493087291718,0.006796217989176512,0.0809381827712059
0.00816752016544342,0.0037995241582393646,0.004880447406321764,0.003363903146237135,0.026650303974747658,0.0068985107354819775,0.000985890394076705,0.003382766852155328,0.0018724655965343118,0.0001751426752889529
0.07038311660289764,0.03771438077092171,0.0069228000938892365,0.01628897897899151,0.0797886848449707,0.0625452771782875,0.03689960017800331,0.006615743972361088,0.001563751371577382,0.0010069936979562044
0.39885690808296204,0.01408996619284153,0.0006857004482299089,0.013521452434360981,0.028102705255150795,0.031418513506650925,0.03487180545926094,0.009940060786902905,0.0010301086585968733,7.063805242069066e-05
0.006758292205631733,0.010868607088923454,0.0014563805889338255,0.020693941041827202,0.02387758158147335,0.02502511441707611,0.015308891423046589,0.0035004648379981518,0.0011893478222191334,0.001087890937924385
0.9532681107521057,0.9938030242919922,0.9779020547866821,0.9731787443161011,0.99470055103302,0.7741271257400513,0.9761455059051514,0.9243762493133545,0.9922705888748169,0.9918568134307861
0.007639144081622362,0.020376281812787056,0.0011566360481083393,0.02506539225578308,0.022703247144818306,0.06692272424697876,0.020579388365149498,0.012667150236666203,0.016151083633303642,0.001503223436884582
0.5653302073478699,0.7213753461837769,0.6423184871673584,0.5669103264808655,0.5527703762054443,0.4740377962589264,0.9465028643608093,0.3248075544834137,0.7919062972068787,0.6921666860580444
0.05372640863060951,0.07263587415218353,0.019958553835749626,0.12668593227863312,0.15103942155838013,0.033113185316324234,0.0360729917883873,0.05793263390660286,0.012288169004023075,0.022638333961367607
