is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9
0.013754766434431076,0.016454556956887245,0.003797665238380432,0.003173596691340208,0.002413590205833316,0.007129619363695383,0.009638785384595394,0.011561168357729912,0.07518913596868515,0.02488645911216736
0.24886104464530945,0.6015294790267944,0.7449526190757751,0.6573652625083923,0.27046045660972595,0.3138650357723236,0.4396275281906128,0.5978392958641052,0.49060043692588806,0.14473848044872284
0.4259294867515564,0.06712255626916885,0.00019416205759625882,0.0016878286842256784,0.16204260289669037,0.014509543776512146,0.5463722348213196,0.1022268757224083,0.0006446605548262596,0.9629031419754028
0.9884595274925232,0.9887295365333557,0.9833895564079285,0.9726647734642029,0.970463752746582,0.9826515316963196,0.9551726579666138,0.9689599275588989,0.96053546667099,0.9891589283943176
0.08726620674133301,0.31250298023223877,0.007073705550283194,0.056956395506858826,0.03671326860785484,0.0068831415846943855,0.0028387478087097406,0.016193237155675888,0.05861910432577133,0.01612229272723198
0.943838357925415,0.18904221057891846,0.0047783092595636845,0.12089396268129349,0.686917781829834,0.35994651913642883,0.70061194896698,0.7541515827178955,0.16741301119327545,0.9170427322387695
0.02695595659315586,0.050120752304792404,0.016641084104776382,0.04277181997895241,0.030106335878372192,0.02210758812725544,0.007133043371140957,0.05208199471235275,0.023942304775118828,0.003252465045079589
0.987781286239624,0.9882664084434509,0.9912202954292297,0.9901275634765625,0.983347475528717,0.9923815131187439,0.9796991348266602,0.9835758805274963,0.9762320518493652,0.9970480799674988
0.0033458853140473366,0.05280963331460953,0.023788293823599815,0.07327716052532196,0.020375996828079224,0.03156251460313797,0.006268170662224293,0.009631969034671783,0.004581756424158812,0.0034255092032253742
0.0029003089293837547,0.024428877979516983,0.00290897348895669,0.005590465851128101,0.007692225277423859,0.01258047018200159,0.007397189270704985,0.00869704969227314,0.02194427326321602,0.03073875978589058
0.0050687943585217,0.02183268405497074,0.003334625856950879,0.007601728197187185,0.053847990930080414,0.011561745777726173,0.014383937232196331,0.03411484509706497,0.0030230411794036627,0.055254217237234116
0.01912095583975315,0.08934812247753143,0.029630670323967934,0.012886893004179,0.02169865183532238,0.01944371685385704,0.003015899797901511,0.08658959716558456,0.1519271284341812,0.006306070368736982
0.012028764002025127,0.0175663810223341,0.003645893419161439,0.02347755804657936,0.015492668375372887,0.02797086164355278,0.008024623617529869,0.011976582929491997,0.01586483232676983,0.06975597888231277
0.36704763770103455,0.6557945609092712,0.6348469257354736,0.5971519351005554,0.5172426104545593,0.36476561427116394,0.14022858440876007,0.6865518093109131,0.4038407802581787,0.5704372525215149
0.31944313645362854,0.3695901036262512,0.001323420088738203,0.03120880015194416,0.49977970123291016,0.024097394198179245,0.1902616322040558,0.05553356558084488,0.023992694914340973,0.5565402507781982
0.0021199004258960485,0.011189590208232403,0.004969007335603237,0.009190496988594532,0.000987603678368032,0.017809653654694557,0.001653599669225514,0.015238028019666672,0.002569225151091814,0.001988667529076338
0.08928040415048599,0.3388735353946686,0.006699127610772848,0.14795342087745667,0.05449115112423897,0.01093762181699276,0.006115939933806658,0.03500263765454292,0.033424846827983856,0.037487853318452835
