is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10
0.0032787106465548277,0.009071444161236286,0.009645000100135803,0.0053432104177773,0.027620408684015274,0.003963463474065065,0.006723778788000345,0.0063886563293635845,0.014832701534032822,0.011193552985787392,0.007893458940088749
0.7971782684326172,0.8109281659126282,0.9087952375411987,0.88633793592453,0.927259087562561,0.8803648352622986,0.8990694880485535,0.9091943502426147,0.8552548289299011,0.8432410359382629,0.8557819128036499
0.0012726257555186749,0.0024699911009520292,0.02801620587706566,0.0012265477562323213,0.029465463012456894,0.0002121234720107168,0.0014857080532237887,0.0005828519933857024,0.0007122841197997332,0.011187062598764896,0.0002991650835610926
0.9988833069801331,0.9961169958114624,0.9967498779296875,0.9991675615310669,0.9926869869232178,0.9981114864349365,0.9975312948226929,0.9976946711540222,0.9944719076156616,0.9946812987327576,0.9982712268829346
0.03939700126647949,0.013424591161310673,0.06044517457485199,0.05646732822060585,0.06102031469345093,0.09123324602842331,0.08321119844913483,0.022955022752285004,0.020914267748594284,0.03843842074275017,0.0019465930527076125
0.8766834735870361,0.937045156955719,0.951880931854248,0.9521855711936951,0.9796673059463501,0.924543023109436,0.9243587255477905,0.9624015688896179,0.8951262831687927,0.9816573858261108,0.9912316203117371
0.011231806129217148,0.0076277004554867744,0.04382000491023064,0.0027595125138759613,0.014270888641476631,0.0016907387180253863,0.002712747547775507,0.005412074271589518,0.029522620141506195,0.010227597318589687,0.007743994239717722
0.9992282390594482,0.9988002777099609,0.9989262223243713,0.9991924166679382,0.9993181228637695,0.9995560050010681,0.9993348717689514,0.998843789100647,0.9981018900871277,0.998768150806427,0.9988445043563843
0.002914297627285123,0.0017814718885347247,0.0021397348027676344,0.0007487389957532287,0.0015378659591078758,0.0006284868577495217,0.0011017370270565152,0.0016947968397289515,0.0008877148502506316,0.0005870792083442211,0.00340734189376235
0.0008912358316592872,0.00032581487903371453,0.0005551583599299192,0.0004185947182122618,0.0005473225028254092,0.0003351491177454591,0.000455878529464826,0.0005718321190215647,0.0004257837135810405,0.00027135503478348255,0.0004952437011525035
0.0005415767664089799,0.00016360831796191633,0.002097001066431403,0.0006145252264104784,0.001979747787117958,0.00038658067933283746,0.0005539833218790591,0.0014576812973245978,0.0023909322917461395,0.000886733818333596,0.000698339194059372
0.050619594752788544,0.09363019466400146,0.15757937729358673,0.4127028286457062,0.43655529618263245,0.3197881877422333,0.558922290802002,0.059455517679452896,0.26507195830345154,0.21405339241027832,0.03500375896692276
0.00148675125092268,0.0032262972090393305,0.007018432021141052,0.004993513226509094,0.004476600792258978,0.0006712253671139479,0.0022306235041469336,0.0023304081987589598,0.0017158426344394684,0.0020363726653158665,0.0032380246557295322
0.8690715432167053,0.8698049187660217,0.7899956703186035,0.9160314202308655,0.7347017526626587,0.8985363841056824,0.8842863440513611,0.8350664973258972,0.715002715587616,0.8118285536766052,0.5840330719947815
0.3555673062801361,0.47402244806289673,0.7603572607040405,0.6663300395011902,0.760574221611023,0.6629881262779236,0.6424241662025452,0.7687341570854187,0.17141656577587128,0.845427393913269,0.6295564770698547
0.00873490422964096,0.006243708543479443,0.009657885879278183,0.01305401511490345,0.007988599129021168,0.0010355849517509341,0.0033236437011510134,0.0022378158755600452,0.0054239435121417046,0.004377327393740416,0.003234078409150243
0.07147272676229477,0.02875816449522972,0.3312593698501587,0.041901782155036926,0.4068067967891693,0.0037596693728119135,0.05011153593659401,0.17258024215698242,0.020272713154554367,0.053170233964920044,0.009268236346542835
0.49934595823287964,0.6444800496101379,0.48859864473342896,0.19274625182151794,0.5683733820915222,0.16787272691726685,0.5914230346679688,0.733997642993927,0.37586086988449097,0.5171381831169128,0.8122655749320984
0.800647497177124,0.8851419687271118,0.9417939782142639,0.880517840385437,0.9360530376434326,0.9012215733528137,0.9029074311256409,0.9390708208084106,0.6827285885810852,0.8813669085502625,0.8417378664016724
0.9880549311637878,0.9905311465263367,0.9835115671157837,0.9851980805397034,0.9897282719612122,0.9954332709312439,0.9857290983200073,0.9925169348716736,0.9855395555496216,0.993399977684021,0.9962959885597229
0.015365688130259514,0.05514412745833397,0.09298006445169449,0.1724873036146164,0.289333701133728,0.03576216101646423,0.17164859175682068,0.03964816778898239,0.08289878815412521,0.042767733335494995,0.0050665270537137985
0.12916110455989838,0.14095059037208557,0.12479676306247711,0.7960822582244873,0.31182488799095154,0.2732224464416504,0.5214619636535645,0.3142039179801941,0.6184970140457153,0.5739098787307739,0.2771494686603546
0.5377655029296875,0.4025129973888397,0.4076888859272003,0.8003129959106445,0.8827124834060669,0.20087850093841553,0.6255740523338318,0.8488845825195312,0.5137090682983398,0.7060588598251343,0.5240976214408875
0.05993310362100601,0.02396908961236477,0.2997150421142578,0.8041244149208069,0.30429160594940186,0.0372990183532238,0.8122621178627014,0.6260565519332886,0.1501874327659607,0.14886629581451416,0.3039664924144745
0.0016375608975067735,0.0009104576893150806,0.0005541652790270746,0.0015852049691602588,0.001129107316955924,0.00015723823162261397,0.0009259863873012364,0.0016187616856768727,0.0002999927964992821,0.0008693906129337847,0.00011103472934337333
0.00425232108682394,0.007738961838185787,0.005179875064641237,0.0024269958958029747,0.014723964966833591,0.0005288991960696876,0.0024972171522676945,0.00039087748154997826,0.0013994630426168442,0.010137117467820644,5.033877459936775e-05
0.009051122702658176,0.021300453692674637,0.05751372128725052,0.24963410198688507,0.07938073575496674,0.012917943298816681,0.26878249645233154,0.006725906860083342,0.03263908624649048,0.03354344144463539,0.0224623866379261
0.009784527122974396,0.0033957923296839,0.03321791812777519,0.008062822744250298,0.022939419373869896,0.011608380824327469,0.0176087599247694,0.005315655842423439,0.01238392386585474,0.07382195442914963,0.0019565830007195473
0.16047313809394836,0.23855455219745636,0.19219109416007996,0.21736612915992737,0.40975168347358704,0.06138398498296738,0.20068997144699097,0.2020092010498047,0.24583302438259125,0.4614359140396118,0.10102563351392746
0.9995287656784058,0.9992848038673401,0.9974229335784912,0.9990814924240112,0.9981153011322021,0.9993999004364014,0.9990969896316528,0.9974386692047119,0.9945829510688782,0.9981657862663269,0.9986881613731384
0.0006675777840428054,0.003527778899297118,0.001624008291400969,7.080600425979355e-06,0.015440869145095348,4.518632067629369e-06,9.499621228314936e-05,0.0003109396784566343,0.00012681985390372574,1.8871856809710152e-05,3.5860921343555674e-05
0.9039595127105713,0.8575229048728943,0.8298186659812927,0.9305230975151062,0.8772400617599487,0.8865719437599182,0.9167467951774597,0.8598945140838623,0.7840834259986877,0.8573998212814331,0.6534152626991272
0.45744481682777405,0.16755299270153046,0.9108907580375671,0.9660965800285339,0.9358155131340027,0.919307291507721,0.933353066444397,0.8753922581672668,0.72114098072052,0.840977132320404,0.5745295882225037
0.0013962513767182827,0.014835028909146786,0.38964203000068665,0.04654867574572563,0.48224207758903503,0.0034604903776198626,0.011657212860882282,0.028933903202414513,0.02832568623125553,0.11607115715742111,0.024667896330356598
0.9847628474235535,0.9866607189178467,0.9867262840270996,0.9943828582763672,0.9746496677398682,0.9980775117874146,0.9956371188163757,0.9925622344017029,0.9806166887283325,0.9952065348625183,0.9966220855712891
0.9505539536476135,0.990285336971283,0.9854072332382202,0.9814440011978149,0.9937973022460938,0.9424133896827698,0.9635250568389893,0.9928626418113708,0.968214750289917,0.9973887801170349,0.9965242743492126
