id,is_iceberg
5941774d,0.02031969651579857
4023181e,0.044736482203006744
b20200e4,7.981154404035351e-09
e7f018bb,0.9780099987983704
4371c8c3,0.0009714936604723334
a8d9b1fd,0.6026801466941833
29e7727e,0.009849373251199722
92a51ffb,0.9991792440414429
c769ac97,9.199704800266773e-05
aee0547d,9.75443072093185e-06
565b28ac,1.1969587831117678e-05
e04e9775,0.01952294446527958
8e8161d1,0.006210699677467346
4cf4d256,0.4442714750766754
139e5324,0.09211090207099915
f156976f,0.0059348042123019695
68a117cc,0.0019696371164172888
d9aa7a56,0.31783193349838257
9005b143,0.1279386430978775
5f6d3988,0.989874541759491
9ad70954,0.025298867374658585
b9087b9e,0.2789294123649597
a39a1427,0.030107658356428146
82fbe8ed,0.03627719357609749
1fae4879,1.0642842198649305e-06
6dd8f13d,7.2134484980779234e-06
bbad5958,0.053553152829408646
54527583,2.6962195533997146e-06
be8fa29c,0.17329420149326324
81a3328f,0.9988104104995728
1a3c0ab3,1.6553981518896421e-09
4deeeb8b,0.47236210107803345
ac6d5632,0.00026622816221788526
472dadb5,2.8880117497465108e-06
96093f95,0.9876367449760437
f5b4e3df,0.9368859529495239
e01a3c92,0.11708178371191025
001680af,0.001226525055244565
8e639f33,0.23064978420734406
a2c16612,0.9945786595344543
a6d76474,1.938779359278442e-09
19c47684,0.02005120739340782
015827b6,1.4470595388615948e-08
7df7f7ce,0.08405326306819916
0bbf1a3f,0.6506770253181458
636cfbb7,0.510492205619812
7370030a,0.9975493550300598
43aa97ad,3.200738563080563e-09
ba2b5e63,0.9993055462837219
dfdd335b,0.2651318907737732
e79b13dc,1.243598279909719e-10
dc32b195,5.446174327516928e-05
6d868590,0.9988299608230591
75fa59aa,0.040540970861911774
ffe50836,0.0012813680805265903
a7bfd784,0.9283773303031921
b3d569e3,0.24544599652290344
6c538c5b,0.13533885776996613
5c7c15f4,3.393780482335851e-12
0b745139,2.2331403215503087e-06
fd14608e,0.1614800989627838
f0bc8305,7.707334589213133e-06
a10ccb28,0.9995800852775574
543304c7,0.4583190083503723
6c3a4078,1.6464056898257695e-05
9b73cc75,0.061826854944229126
5c6c71b1,0.144420325756073
09ee9186,0.005129925440996885
207c35cf,0.0832040011882782
153c813e,7.001248469862276e-10
5605d58b,0.6425942778587341
642ca396,0.00826786644756794
d32d72c0,0.0026866497937589884
16646a17,0.9974808692932129
384074af,0.011372548528015614
69bf1e8c,0.4432852864265442
9e90a054,0.16116908192634583
89dbe7f7,0.9980654716491699
dbd27d22,0.18856367468833923
a2ea1561,0.23791125416755676
d63402af,0.002644643187522888
1ac8bb92,0.9992073178291321
8beffca5,2.7451911591924727e-05
46741f3e,2.1002917829394951e-13
e5ee6aa7,4.225563770887675e-06
5ecd892b,0.8276959657669067
69892166,0.05607264116406441
2f725a81,0.790664792060852
810abfe4,1.3349307770305074e-11
e6f973e6,0.0026268954388797283
c60a5c46,0.005780396051704884
c42b9e08,0.7721163034439087
c3f00c23,9.714916086522862e-05
5307fdb8,0.9993683099746704
3e4f005e,0.001124160597100854
4a4cc2e0,0.9810477495193481
9bdd88d1,3.137158273602836e-05
0d832bed,0.07299335300922394
14a134fa,1.0620324246701784e-06
78a41676,2.9346725938239615e-08
0bd4658e,0.057456374168395996
4a311bb0,0.575325608253479
f939c817,0.016046028584241867
956adc4d,0.9938222765922546
f8a119f5,0.6571848392486572
61faa1ad,0.00010492961155250669
6725eb3e,0.0018151005497202277
17b3a8fd,0.0012843323638662696
49a88dfc,2.1487507183337584e-05
2d6ec645,0.0007020670454949141
0d4d77ba,0.3057411313056946
3ee672a2,0.9999892115592957
738b41fd,0.007011905312538147
f7fb320d,0.08376327157020569
b42fad18,0.0017604846507310867
4ab8b00a,0.11247153580188751
f7870f2b,0.30563661456108093
4978666a,0.592215359210968
f1b0d6c7,0.0016559818759560585
5642407f,0.01227973960340023
36d4ff92,0.9993731379508972
4139aba2,0.01553731132298708
7585ce58,0.04261086881160736
33e25984,0.9995450973510742
ac46f3c9,0.00016885256627574563
fc34a5b8,0.914168655872345
85c36a8f,0.6925227642059326
b2d8a426,0.06982080638408661
13ec60d1,0.9967115521430969
9d440f42,8.397491590983464e-09
1c0a891e,0.46618780493736267
981c3bc3,0.9998944997787476
295604f4,0.11245576292276382
16ca16c3,0.011241426691412926
b4dda837,0.4425550103187561
88d088ef,0.000607321213465184
1b4fa160,0.01194174773991108
f371bd82,5.988501916576183e-10
b130a0b7,0.963579535484314
ebf1de82,0.0007801356259733438
01e651c3,7.180276639928707e-08
51b1fecc,0.00023143486760091037
fa635a31,2.3053434716757693e-08
97b7d789,0.0011530205374583602
2f598053,0.0007998210494406521
c0e3e148,0.06930343061685562
cfa175a8,0.19471462070941925
3d7e09d8,0.9026430249214172
44a13d1b,0.9874215126037598
c66b0948,0.14745797216892242
976a6d64,0.01386898010969162
8bbd8909,0.19176045060157776
522890fd,0.0002623101754579693
f23a3b95,0.4363766312599182
680039dc,0.033245645463466644
93028e53,0.0007625443977303803
22a16932,3.542198101058602e-05
7d8126d2,0.02613275684416294
ba2ecd75,1.782969593477901e-05
8071bdd7,0.03419344127178192
96d5aeee,0.0005366710247471929
154be68f,0.9981034994125366
d8c2bfe2,0.9986482858657837
f76d47b0,0.21010322868824005
0e781ade,1.6714720718624676e-09
13cf6060,0.0036382307298481464
cd99f710,0.010241677053272724
d10005bb,1.218539864566992e-07
3a31445f,0.9995476603507996
3157202d,0.003547628642991185
6ee64703,0.31670302152633667
e5de8685,0.20661982893943787
02cc70ba,2.7061751097789966e-06
50984a87,0.9220985174179077
fa94957a,0.9994394183158875
eab406b4,0.2217022180557251
3ad39398,0.6471148729324341
9ecf3802,5.924893048359081e-05
6048ae7b,0.0014827738050371408
9dc68871,6.91677414579317e-05
13701465,0.6524864435195923
8d8779f3,1.7710314992314125e-08
