is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14,is_iceberg15,is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19,is_iceberg20,is_iceberg21,is_iceberg22,is_iceberg23,is_iceberg24,is_iceberg25,is_iceberg26,is_iceberg27,is_iceberg28,is_iceberg29,is_iceberg30,is_iceberg31,is_iceberg32,is_iceberg33,is_iceberg34,is_iceberg35,is_iceberg36,is_iceberg37,is_iceberg38,is_iceberg39,is_iceberg40,is_iceberg41,is_iceberg42,is_iceberg43,is_iceberg44,is_iceberg45,is_iceberg46,is_iceberg47,is_iceberg48,is_iceberg49
0.00029974576318636537,0.003949065692722797,0.002900277031585574,0.002046097768470645,0.0005370915168896317,5.5525283642055e-06,0.0001687412295723334,4.8005993448896334e-05,0.0016440909821540117,0.0001314294640906155,0.0009886102052405477,0.0007930490537546575,0.009028641507029533,0.00023078822414390743,0.0017460477538406849,0.000455897010397166,0.0020098143722862005,0.004494559485465288,0.0020143978763371706,8.67182607180439e-05,0.0007058325572870672,5.775652971351519e-05,0.00018685914983507246,6.416442920453846e-05,1.2403189430187922e-05,0.01876383274793625,0.004073486663401127,0.0028431813698261976,0.005606308579444885,0.00047006228123791516,0.005936998408287764,0.000697313342243433,0.00015092777903191745,0.0052391719073057175,0.0017751390114426613,0.0007399652386084199,0.03842564672231674,0.0003565303632058203,0.0030276363249868155,5.780375431641005e-05,0.002311929827556014,0.001046748599037528,4.012440695078112e-05,0.00493325712159276,0.0002830655430443585,6.486305937869474e-05,1.9509578123688698e-05,2.9430748327285983e-05,1.6528032574569806e-05,0.005305612925440073
5.986018095427426e-06,3.652476880233735e-05,0.0003507992369122803,3.514764330247999e-06,7.643709068361204e-06,5.596408300334588e-06,1.758524263095751e-06,9.95118512037152e-07,0.00012041517766192555,5.646899808198214e-06,4.155336500843987e-05,3.3251396871492034e-06,0.0006327104056254029,1.7083179670862592e-07,4.686220927396789e-05,0.00024776026839390397,8.474947208014783e-06,0.00024285605468321592,1.2914722624657315e-08,2.2345852812577505e-06,3.3579726732568815e-06,1.8016069192050566e-10,4.166967926266807e-08,1.143729969044216e-05,2.037615587369146e-08,2.6754880764201516e-06,0.00016320680151693523,1.8582079064799473e-05,1.2999635146115907e-06,2.187286918342579e-05,6.755808863090351e-05,5.534810156859749e-07,2.188050166296307e-05,2.1994686903781258e-05,0.00018057107808999717,0.00012871822400484234,3.296838258393109e-06,1.818768623707001e-06,1.978560976567678e-05,1.8172970905894203e-09,2.447214865242131e-05,3.307951829123468e-11,8.78920400282368e-05,0.001466455520130694,1.563236401125323e-05,5.006841820431873e-05,2.801243326189251e-08,4.198862590953922e-09,2.560315351729514e-06,1.202912756070873e-07
0.9056238532066345,0.9259381294250488,0.9872291088104248,0.9145656228065491,0.9831385612487793,0.8476564288139343,0.9470312595367432,0.971524715423584,0.9492631554603577,0.9851078391075134,0.9795053005218506,0.9433386921882629,0.9216335415840149,0.9688469171524048,0.9957127571105957,0.972682774066925,0.9912428855895996,0.967573881149292,0.9653404951095581,0.9840803742408752,0.9780896902084351,0.960882842540741,0.9646556377410889,0.9521996974945068,0.9575966596603394,0.9781627058982849,0.9718284010887146,0.9670958518981934,0.9231435060501099,0.9581860899925232,0.9783696532249451,0.9621860980987549,0.985181987285614,0.9775031805038452,0.9372339248657227,0.9848241209983826,0.980830192565918,0.9905011653900146,0.9538052082061768,0.9769116044044495,0.9794460535049438,0.9287059307098389,0.9712055325508118,0.9518241286277771,0.9715296030044556,0.970932126045227,0.955845057964325,0.9917569756507874,0.9593694806098938,0.9673284888267517
6.605403177672997e-05,0.0004444178193807602,5.752133438363671e-05,7.746264600427821e-05,3.0513203910231823e-06,1.9168544895364903e-05,8.136681572068483e-06,5.549331035581417e-06,1.0401324288977776e-05,1.0399092388979625e-05,0.0003637530608102679,5.389787816056923e-07,0.0005610387306660414,4.278290166581655e-09,2.124878483300563e-05,1.1354391062923241e-06,0.0029298269655555487,0.0003122280177194625,1.2285639172660012e-07,6.36129982467537e-07,3.080973556279787e-06,1.0703698762881686e-06,1.597111420892361e-08,1.5824797401364776e-06,8.716909416506269e-10,2.1065179680590518e-05,0.00011242680193390697,1.7671687601250596e-05,0.00024139226297847927,4.7437821194762364e-05,6.49019202683121e-05,1.3545445654017385e-06,2.9512120818253607e-06,9.629572559788357e-06,7.574287155875936e-05,0.0005241916514933109,0.0004381892504170537,4.269089401987003e-07,3.307682345621288e-05,3.255070168961538e-07,4.843221540795639e-05,1.952152706508059e-05,7.230238452393678e-07,0.00017345613741781563,1.2860350580012891e-05,8.324474038090557e-05,8.776877535865424e-08,6.06188379492778e-08,4.341663952800445e-07,0.005275760777294636
0.003457817481830716,0.09299299865961075,0.02785346657037735,0.014498679898679256,0.004259818233549595,0.0034139242488890886,0.0006025103502906859,0.0011926209554076195,0.005430166609585285,0.0013676825910806656,0.005884958431124687,0.00487308157607913,0.024328796193003654,0.0009142137714661658,0.02423929236829281,0.002635198412463069,0.05476328358054161,0.013507409952580929,0.0032702223397791386,0.001125538838095963,0.0066341133788228035,0.0003267246938776225,0.000564820074941963,0.003981892019510269,4.1197044993168674e-06,0.039593253284692764,0.049656059592962265,0.014496630057692528,0.05040345713496208,0.004562508314847946,0.03151456266641617,0.001458798535168171,0.0009737089276313782,0.003988993354141712,0.020864909514784813,0.007477625738829374,0.04124218598008156,0.007889281958341599,0.03546839952468872,0.009819816797971725,0.011343512684106827,0.0012480297591537237,0.005503304768353701,0.008442768827080727,0.015487417578697205,0.008325607515871525,0.015371170826256275,0.0005255166906863451,0.001456006895750761,0.010878591798245907
0.9995025396347046,0.9980273842811584,0.9997127652168274,0.9996978044509888,0.9990943670272827,0.9864880442619324,0.9992802739143372,0.9992156028747559,0.9981352090835571,0.9990731477737427,0.9991565942764282,0.9969410300254822,0.9996324777603149,0.9985462427139282,0.9998359680175781,0.9991891980171204,0.993874728679657,0.9996191263198853,0.9984055161476135,0.998540997505188,0.9987062215805054,0.9983003735542297,0.999054491519928,0.9993748068809509,0.998921275138855,0.9998794794082642,0.9970760345458984,0.9990876913070679,0.9969248175621033,0.993224561214447,0.99806147813797,0.9990705847740173,0.9990376234054565,0.999116837978363,0.9976553916931152,0.9989294409751892,0.996450662612915,0.9991185069084167,0.9973068237304688,0.9990034699440002,0.9994981288909912,0.9971176385879517,0.9977391958236694,0.9986504912376404,0.9984017014503479,0.9984190464019775,0.9963855743408203,0.9995788931846619,0.9992473125457764,0.9997074007987976
0.9967599511146545,0.9618512988090515,0.998489499092102,0.9969257712364197,0.9971697926521301,0.97676020860672,0.9858376383781433,0.9983410835266113,0.9962109327316284,0.9976791739463806,0.9983901977539062,0.9966335892677307,0.99813312292099,0.9981693029403687,0.9993621706962585,0.9975525736808777,0.9965659976005554,0.997158408164978,0.998204231262207,0.9967424273490906,0.9984257221221924,0.9550244212150574,0.991936445236206,0.9990234375,0.9973457455635071,0.9991781115531921,0.9875087141990662,0.9970642924308777,0.9842790961265564,0.9932377338409424,0.9960566759109497,0.9904610514640808,0.9991812109947205,0.9994450211524963,0.9827662706375122,0.9958707690238953,0.9952993392944336,0.9981716871261597,0.9932278990745544,0.9988101720809937,0.9971390962600708,0.8370274305343628,0.9984669089317322,0.9793869853019714,0.9964136481285095,0.9946558475494385,0.9851410388946533,0.9988110065460205,0.9980354905128479,0.9835715293884277
0.23251153528690338,0.3356575071811676,0.5593922138214111,0.35061782598495483,0.36735111474990845,0.3973601162433624,0.16414092481136322,0.36659055948257446,0.26765865087509155,0.3150412142276764,0.3635618984699249,0.32720133662223816,0.32352033257484436,0.33223626017570496,0.24777927994728088,0.34604692459106445,0.6505175232887268,0.5271112322807312,0.07052534073591232,0.1147901713848114,0.19673128426074982,0.12238029390573502,0.18910852074623108,0.10657253116369247,0.08531930297613144,0.46353137493133545,0.6232352256774902,0.5074684619903564,0.1764565259218216,0.6371592283248901,0.5759239792823792,0.2881828844547272,0.35298213362693787,0.16717630624771118,0.6313421726226807,0.2672909200191498,0.4773767292499542,0.11352060735225677,0.4256342649459839,0.21310636401176453,0.23118604719638824,0.13717301189899445,0.4746617376804352,0.35731640458106995,0.4108102023601532,0.2308507114648819,0.8510948419570923,0.2652948200702667,0.1567673534154892,0.2994481921195984
0.03265092521905899,0.02298561856150627,0.030688052996993065,0.033918481320142746,0.09820015728473663,0.054565396159887314,0.04272204264998436,0.010923857800662518,0.026811933144927025,0.013470354489982128,0.05703127384185791,0.05189067870378494,0.06836359202861786,0.00149541103746742,0.025073161348700523,0.04457280784845352,0.07334276288747787,0.06166408210992813,0.04348883032798767,0.04976065829396248,0.019573690369725227,0.02463447116315365,0.1686081886291504,0.07122636586427689,0.03894710913300514,0.14451536536216736,0.04576827585697174,0.12751759588718414,0.061693910509347916,0.01891237311065197,0.07789172232151031,0.04762871190905571,0.011394856497645378,0.01564379781484604,0.045730844140052795,0.09276933968067169,0.02912028133869171,0.07554706931114197,0.015344665385782719,0.03838988393545151,0.04040203616023064,0.1466919332742691,0.03273789584636688,0.09887418895959854,0.06653651595115662,0.045249972492456436,2.9160267445149657e-07,0.0022387474309653044,0.01808908022940159,0.011385439895093441
0.12871608138084412,0.14803403615951538,0.1231725886464119,0.4753638803958893,0.11159556359052658,0.098016656935215,0.10697007179260254,0.14454901218414307,0.0570659302175045,0.11037363111972809,0.0891503319144249,0.2296103835105896,0.26498010754585266,0.29240143299102783,0.18100464344024658,0.11709962785243988,0.2900860011577606,0.10270427912473679,0.13337025046348572,0.10234317183494568,0.11913274228572845,0.06892172247171402,0.24795742332935333,0.10021430253982544,0.08869429677724838,0.26299718022346497,0.2681578993797302,0.1380167305469513,0.10052870959043503,0.1516910344362259,0.10582621395587921,0.09735418856143951,0.12895146012306213,0.06641276180744171,0.31073540449142456,0.31238165497779846,0.40621620416641235,0.08935576677322388,0.19162802398204803,0.13554897904396057,0.1825709044933319,0.20552699267864227,0.13197146356105804,0.3387643098831177,0.14075353741645813,0.06495661288499832,0.14639058709144592,0.06951731443405151,0.14906585216522217,0.4978436827659607
