is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14,is_iceberg15,is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19,is_iceberg20,is_iceberg21,is_iceberg22,is_iceberg23,is_iceberg24,is_iceberg25,is_iceberg26,is_iceberg27,is_iceberg28,is_iceberg29
0.00022282006102614102,0.003729451913386583,8.054846693994477e-05,0.00015121990873012692,0.00040019163861870766,0.0005678553134202957,0.00039837637450546026,0.00021448958432301882,0.0009198433253914117,0.0004935732576996088,1.530093140900135e-05,0.00241546961478889,0.00015767964941915125,0.0005242449697107077,0.0005552149959839879,0.00038108913577161735,0.001488302368670702,0.0001236709067597985,1.700801135484653e-06,0.000761130650062114,0.0007579604280181228,0.0051511419005692005,5.6548065913375474e-05,2.9491098757716827e-05,1.960952431545593e-05,0.04814202338457108,0.00028195287450216716,5.7611257943790406e-05,0.0010299677960574627,4.544213879853487e-05,0.003063851036131382,0.001646704855374992,0.0002585313923191279,0.000104593244032003,2.342668085475452e-05,2.5643663548180484e-07,0.0006773853092454374,3.9505306631326675e-05,0.00041580465040169656,0.00012383778812363744,0.0024573630653321747,5.179367508389987e-05,0.000719965435564518,0.000118712785479147,2.2125688701635227e-05,0.0006134502473287284,0.0006667001289315523,0.000849793606903404,2.680944271560293e-05,0.00025588637799955904
4.5899770384494326e-07,2.626800960570108e-05,3.4003343898803e-05,4.0489376829100365e-07,2.2608364247389545e-07,0.0010844990611076355,6.920651503605768e-05,7.987452408997342e-05,3.6754329357790994e-06,2.2678229925077176e-06,8.342362889379729e-06,4.233077561366372e-05,9.502901775704233e-06,1.753252831804275e-06,6.624820525757967e-05,2.2302730940282345e-05,8.518074423591315e-07,2.039291757682804e-05,2.816843869268837e-09,8.94227014214266e-07,5.12991682626307e-05,4.525910526353982e-07,2.091618807753548e-05,1.2779806638718584e-05,2.7429948659118963e-06,3.664541145553813e-05,0.0001764965709298849,1.6148982240338228e-06,3.3241694836760867e-06,7.773976903990842e-06,0.0001647949393372983,7.158463631640187e-06,1.6163514260369993e-07,5.771524229203351e-05,1.839816854420917e-09,7.255523541971343e-06,4.187578451819718e-05,1.1715997970895842e-05,7.957831985550001e-05,6.945795757928863e-05,0.00028895167633891106,3.6717188777402037e-05,3.827408727374859e-05,6.492356533271959e-06,9.053878358145084e-08,3.489408300083596e-06,0.0002047297166427597,7.5222305895295e-05,0.00013601183309219778,1.2850738130509853e-05
0.8978777527809143,0.927731156349182,0.9253508448600768,0.9374971985816956,0.8994348645210266,0.9853070974349976,0.976771891117096,0.9346379041671752,0.8973159790039062,0.9381415247917176,0.9888833165168762,0.8853464722633362,0.9532720446586608,0.9782981276512146,0.9339205622673036,0.9807493090629578,0.930323600769043,0.9183275103569032,0.9113730192184448,0.9695111513137816,0.9137816429138184,0.9886334538459778,0.9540692567825316,0.9766839146614076,0.9298747181892396,0.9428046345710754,0.815978467464447,0.9411520957946776,0.9530863761901855,0.97762131690979,0.9089896082878112,0.9831803441047668,0.9827949404716492,0.9245276451110841,0.9654015898704528,0.8856375217437744,0.9573341608047484,0.9019628167152404,0.8616474270820618,0.9367207884788512,0.9174357652664183,0.9709477424621582,0.7672925591468811,0.9885334372520448,0.9630206227302552,0.7293727397918701,0.9786892533302308,0.8274535536766052,0.9902865886688232,0.8259170055389404
0.00945613533258438,4.152836845605634e-05,3.899870353052393e-05,0.0030283185187727213,0.00010890002158703282,0.001060900161974132,0.0014401184162124991,0.0008537775138393044,0.0013464244548231365,0.001232751295901835,0.0005597991985268892,9.67900632531382e-05,0.0003510791284497828,0.0013949740678071974,0.004198849201202393,0.0035932918544858685,0.00042759068310260767,0.001601424883119762,0.00012385124864522368,0.010319475084543228,2.8949592888238843e-05,0.02532247826457024,0.00018670846475288272,0.00014035773347131908,1.7363572624162767e-05,0.0004896937170997262,0.003899615257978439,0.001515754614956677,0.0004738051211461425,0.0002204581105615944,0.001144863199442625,0.0005374695174396038,2.7266391953162383e-06,0.0012136173900216818,8.682221960043535e-06,0.0017355574527755382,0.0016420447500422595,0.00043516032746993005,0.004314413294196129,0.0004349844239186496,5.399686779128388e-05,0.0015150129329413176,0.001334449858404696,0.0003770154435187578,0.0003362904244568199,0.00011943127174163235,0.0031576198525726795,0.002103726146742701,0.0009551994153298438,0.0006415193784050642
0.010422419756650923,0.024879362434148792,0.004389495588839054,0.024669839069247246,0.0042410618625581264,0.005499907769262791,0.006192949134856463,0.08809733390808105,0.0002632960677146912,0.000772828352637589,0.0019123917445540426,0.006647765636444092,0.016799913719296455,0.04388703405857086,0.029427850618958477,0.010702099651098251,0.008250338025391102,0.005733475089073181,0.00190020923037082,0.021258026361465454,0.051936093717813485,0.007992547936737537,0.0017523407004773615,0.0005767233087681234,0.0013428310630843045,0.01857402920722961,0.002259337576106191,0.00208541052415967,0.004056460224092007,0.008376080542802809,0.006134616676717997,0.0031031630933284764,0.0018802394624799488,0.0031038091983646154,0.015694985166192055,0.001744537497870624,0.014509121887385843,0.00883569661527872,0.011395527981221676,0.018006686121225357,0.007097671739757061,0.07388396561145782,0.014651507139205931,0.0022703348658978943,0.005284842103719711,0.00044507498387247324,0.0018844106234610079,0.005826999433338642,0.004765424411743879,0.01203632541000843
0.9994854927062988,0.9987006187438964,0.9988077878952026,0.9995612502098083,0.9991150498390198,0.9992000460624696,0.9993091821670532,0.9994691014289856,0.999894380569458,0.9993890523910522,0.9975244402885436,0.9984752535820008,0.9999473094940186,0.9916895627975464,0.9967378973960876,0.9979110360145568,0.9995941519737244,0.9982699155807496,0.9861120581626892,0.999952793121338,0.9988682270050048,0.9945428371429444,0.9973474740982056,0.995564103126526,0.999790370464325,0.9997480511665344,0.9979172348976136,0.9984092116355896,0.9998914003372192,0.996746301651001,0.9978347420692444,0.9991880059242249,0.9995450377464294,0.999987244606018,0.998368799686432,0.9999383687973022,0.9990824460983276,0.9988920092582704,0.9993072748184204,0.9975245594978333,0.9997835755348206,0.9996155500411988,0.9986504912376404,0.9995492100715636,0.99946528673172,0.9983395338058472,0.9996856451034546,0.9999035596847534,0.9999374151229858,0.9956346154212952
0.9624085426330566,0.7861508727073669,0.9917134046554564,0.977798879146576,0.9987407326698304,0.983062505722046,0.9853600859642028,0.9972971081733704,0.9917740225791932,0.9881443977355956,0.9874349236488342,0.9803960919380188,0.9975020289421082,0.993363618850708,0.8941328525543213,0.9288768768310548,0.9939061999320984,0.8978350162506104,0.9882063269615172,0.7936252951622009,0.9837920665740968,0.9987539052963256,0.9881671071052552,0.9799844622612,0.9980164766311646,0.9981095790863036,0.9573515057563782,0.9344622492790222,0.9600558280944824,0.9951301813125609,0.9960662722587584,0.9956974983215332,0.988803207874298,0.9968047142028807,0.9898127913475036,0.8602499961853027,0.9980260133743286,0.9942299127578736,0.9775840640068054,0.9778643250465392,0.9465640783309937,0.9578784704208374,0.9275835156440736,0.9575124979019164,0.99687397480011,0.972594916820526,0.9816367030143738,0.9841675162315368,0.9879775047302246,0.9891754984855652
0.18473432958126068,0.09699918329715727,0.22255432605743408,0.48981773853302,0.015599808655679224,0.08248060196638107,0.1767108589410782,0.14212830364704132,0.033771108835935586,0.010230416432023048,0.07468012720346451,0.6110860705375671,0.08224619179964067,0.09634318202733994,0.28207293152809143,0.2692502737045288,0.6903730034828186,0.3694664835929871,0.11818388104438783,0.1276407390832901,0.12629540264606476,0.14211949706077576,0.03164422512054444,0.14037394523620605,0.006868600379675628,0.34932318329811096,0.013804768212139606,0.018014784902334213,0.366469532251358,0.026251351460814483,0.048385072499513626,0.16346701979637146,0.017506171017885208,0.004836563020944595,0.059383325278759,0.03675251454114914,0.8279068470001221,0.3529194593429565,0.014626847580075262,0.04793635755777359,0.03815196827054024,0.004965431522578001,0.7020348906517029,0.09852874279022217,0.022102948278188702,0.2557670176029205,0.21950386464595795,0.1504245549440384,0.0918656811118126,0.4125779867172241
0.0005482746055349708,0.0026864353567361827,0.014243988320231438,0.0006387989269569516,0.0013236482627689838,0.0007035958697088063,0.3569656312465668,0.003547285217791796,4.983310282113962e-05,0.028502482920885086,0.0010021700290963054,0.00034441720345057547,0.0031749641057103872,0.0012055091792717574,0.0005597239942289889,0.00038919647340662783,0.0017744527431204915,3.637994450400584e-05,1.3537270433516824e-06,0.0005069791804999113,0.0012667737901210785,4.799381258635548e-06,0.0006537725566886365,9.5903204055503e-05,0.0007021566852927207,0.0009058154537342489,4.463963705347851e-05,0.0017039241502061484,4.4398919271770865e-05,0.0008345528622157872,2.154898720618803e-05,0.01205399539321661,0.00043363170698285103,6.228341226233171e-05,0.00021253587328828869,0.00011151720536872745,0.0003407576587051153,7.508220005547628e-05,0.008690232411026955,0.00011679454473778604,0.000768403522670269,0.0017921081744134426,0.0005719509208574891,0.002611463656648993,0.0006231801235117017,0.0005817946512252092,0.02230853401124477,0.004918051417917013,0.00012192622671136631,0.0008838522480800748
0.040800172835588455,0.2785455882549286,0.09288276731967926,0.055319473147392266,0.00566581543534994,0.02391890250146389,0.2569582164287567,0.17492574453353882,0.04119749367237091,0.039642196148633964,0.24581027030944824,0.11145336180925368,0.048085518181324005,0.013217310421168804,0.07192851603031157,0.13193969428539276,0.3826265931129456,0.06113531440496445,0.059017810970544815,0.06272304803133011,0.0711178258061409,0.03850151598453522,0.0148729020729661,0.08939255774021149,0.010979939252138138,0.2726360559463501,0.09084440767765044,0.0043843029998242855,0.0049655805341899395,0.11855582892894745,0.017926661297678947,0.004632074385881424,0.1463310718536377,0.12886126339435575,0.016368694603443146,0.015253275632858275,0.05404077097773552,0.03937427699565888,0.20000602304935453,0.010417885147035122,0.0009124485659413039,0.015802051872015,0.1086203306913376,0.05007808655500412,0.02233229205012321,0.1629018485546112,0.14569337666034698,0.3247608542442322,0.07357879728078842,0.2137114554643631
